"Asset:";"Potosí";"Potosí"
"Element:";"PS20.WS01";"PS20.WS01"
"Date/Signal";"Irr POA Pyr 5M (W/m2)";"Irr GHI Pyr 5M (W/m2)"
"05/08/2023 12:35:00";"959.721";"964.727"
"05/08/2023 12:40:00";"990.229";"997.362"
"05/08/2023 12:45:00";"983.906";"990.408"
"05/08/2023 12:50:00";"1000.965";"1008.915"
"05/08/2023 12:55:00";"1009.226";"1016.934"
"05/08/2023 13:00:00";"1009.173";"1014.426"
"05/08/2023 13:05:00";"1040.54";"1045.063"
"05/08/2023 13:10:00";"1016.551";"1026.109"
"05/08/2023 13:15:00";"1058.898";"1058.155"
"05/08/2023 13:20:00";"1117.32";"1114.628"
"05/08/2023 13:25:00";"1132.734";"1124.382"
"05/08/2023 13:30:00";"1024.702";"1006.837"
"05/08/2023 13:35:00";"1022.28";"1010.916"
"05/08/2023 13:40:00";"1009.971";"992.481"
"05/08/2023 13:45:00";"1108.113";"1088.695"
"05/08/2023 13:50:00";"1105.069";"1079.344"
"05/08/2023 13:55:00";"939.646";"914.004"
"05/08/2023 14:00:00";"1095.769";"1057.059"
"05/08/2023 14:05:00";"1100.614";"1059.221"
"05/08/2023 14:10:00";"1082.535";"1038.713"
"05/08/2023 14:15:00";"579.24";"554.07"
"05/08/2023 14:20:00";"1131.544";"1063.915"
"05/08/2023 14:25:00";"1112.646";"1039.228"
"05/08/2023 14:30:00";"1125.881";"1040.017"
"05/08/2023 14:35:00";"1136.275";"1044.338"
"05/08/2023 14:40:00";"1105.066";"1004.995"
"05/08/2023 14:45:00";"1103.285";"995.369"
"05/08/2023 14:50:00";"1107.833";"988.665"
"05/08/2023 14:55:00";"1096.577";"969.706"
"05/08/2023 15:00:00";"1106.118";"971.662"
"05/08/2023 15:05:00";"1099.007";"958.088"
"05/08/2023 15:10:00";"1130.267";"980.696"
"05/08/2023 15:15:00";"1091.369";"929.74"
"05/08/2023 15:20:00";"1142.482";"951.607"
"05/08/2023 15:25:00";"1120.187";"914.324"
"05/08/2023 15:30:00";"1112.255";"891.595"
"05/08/2023 15:35:00";"1122.331";"899.595"
"05/08/2023 15:40:00";"1135.808";"900.044"
"05/08/2023 15:45:00";"1045.65";"818.299"
"05/08/2023 15:50:00";"1147.31";"874.032"
"05/08/2023 15:55:00";"1115.646";"832.513"
"05/08/2023 16:00:00";"1086.508";"797.325"
"05/08/2023 16:05:00";"1125.22";"819.708"
"05/08/2023 16:10:00";"1137.692";"818.238"
"05/08/2023 16:15:00";"1132.274";"786.695"
"05/08/2023 16:20:00";"718.871";"496.262"
"05/08/2023 16:25:00";"789.12";"528.676"
"05/08/2023 16:30:00";"1086.115";"719.984"
"05/08/2023 16:35:00";"846.984";"562.395"
"05/08/2023 16:40:00";"842.434";"548.614"
"05/08/2023 16:45:00";"1056.756";"670.797"
"05/08/2023 16:50:00";"692.025";"458.948"
"05/08/2023 16:55:00";"774.35";"464.591"
"05/08/2023 17:00:00";"979.895";"560.548"
"05/08/2023 17:05:00";"229.473";"146.548"
"05/08/2023 17:10:00";"980.438";"516.21"
"05/08/2023 17:15:00";"802.168";"411.105"
"05/08/2023 17:20:00";"803.021";"397.078"
"05/08/2023 17:25:00";"903.759";"449.174"
"05/08/2023 17:30:00";"922.49";"442.434"
"05/08/2023 17:35:00";"748.588";"339.284"
"05/08/2023 17:40:00";"471.988";"213.272"
"05/08/2023 17:45:00";"278.144";"126.459"
"05/08/2023 17:50:00";"208.623";"96.417"
"05/08/2023 17:55:00";"735.018";"285.079"
"05/08/2023 18:00:00";"432.728";"185.186"
"05/08/2023 18:05:00";"297.361";"127.904"
"05/08/2023 18:10:00";"479.441";"193.441"
"05/08/2023 18:15:00";"305.166";"130.814"
"05/08/2023 18:20:00";"198.604";"93.11"
"05/08/2023 18:25:00";"302.922";"127.248"
"05/08/2023 18:30:00";"456.323";"179.773"
"05/08/2023 18:35:00";"295.331";"125.156"
"05/08/2023 18:40:00";"143.162";"72.352"
"05/08/2023 18:45:00";"72.872";"46.547"
"05/08/2023 18:50:00";"105.428";"53.584"
"05/08/2023 18:55:00";"50.84";"33.206"
"05/08/2023 19:00:00";"35.227";"25.552"
"05/08/2023 19:05:00";"32.805";"22.05"
"05/08/2023 19:10:00";"66.024";"29.692"
"05/08/2023 19:15:00";"46.338";"22.003"
"05/08/2023 19:20:00";"38.548";"16.796"
"05/08/2023 19:25:00";"14.218";"8.232"
"05/08/2023 19:30:00";"4.922";"3.619"
"05/08/2023 19:35:00";"2.248";"1.572"
"05/08/2023 19:40:00";"0.775";"0.247"
"05/08/2023 19:45:00";"0.009";"0"
"05/08/2023 19:50:00";"0";"0"
"05/08/2023 19:55:00";"0";"0"
"05/08/2023 20:00:00";"0";"0"
"05/08/2023 20:05:00";"0";"0"
"05/08/2023 20:10:00";"0";"0"
"05/08/2023 20:15:00";"0";"0"
"05/08/2023 20:20:00";"0";"0"
"05/08/2023 20:25:00";"0";"0"
"05/08/2023 20:30:00";"0";"0"
"05/08/2023 20:35:00";"0";"0"
"05/08/2023 20:40:00";"0";"0"
"05/08/2023 20:45:00";"0";"0"
"05/08/2023 20:50:00";"0";"0"
"05/08/2023 20:55:00";"0";"0"
"05/08/2023 21:00:00";"0";"0"
"05/08/2023 21:05:00";"0";"0"
"05/08/2023 21:10:00";"0";"0"
"05/08/2023 21:15:00";"0";"0"
"05/08/2023 21:20:00";"0";"0"
"05/08/2023 21:25:00";"0";"0"
"05/08/2023 21:30:00";"0";"0"
"05/08/2023 21:35:00";"0";"0"
"05/08/2023 21:40:00";"0";"0"
"05/08/2023 21:45:00";"0";"0"
"05/08/2023 21:50:00";"0";"0"
"05/08/2023 21:55:00";"0";"0"
"05/08/2023 22:00:00";"0";"0"
"05/08/2023 22:05:00";"0";"0"
"05/08/2023 22:10:00";"0";"0"
"05/08/2023 22:15:00";"0";"0"
"05/08/2023 22:20:00";"0";"0"
"05/08/2023 22:25:00";"0";"0"
"05/08/2023 22:30:00";"0";"0"
"05/08/2023 22:35:00";"0";"0"
"05/08/2023 22:40:00";"0";"0"
"05/08/2023 22:45:00";"0";"0"
"05/08/2023 22:50:00";"0";"0"
"05/08/2023 22:55:00";"0";"0"
"05/08/2023 23:00:00";"0";"0"
"05/08/2023 23:05:00";"0";"0"
"05/08/2023 23:10:00";"0";"0"
"05/08/2023 23:15:00";"0";"0"
"05/08/2023 23:20:00";"0";"0"
"05/08/2023 23:25:00";"0";"0"
"05/08/2023 23:30:00";"0";"0"
"05/08/2023 23:35:00";"0";"0"
"05/08/2023 23:40:00";"0";"0"
"05/08/2023 23:45:00";"0";"0"
"05/08/2023 23:50:00";"0";"0"
"05/08/2023 23:55:00";"0";"0"
"06/08/2023 00:00:00";"0";"0"
"06/08/2023 00:05:00";"0";"0"
"06/08/2023 00:10:00";"0";"0"
"06/08/2023 00:15:00";"0";"0"
"06/08/2023 00:20:00";"0";"0"
"06/08/2023 00:25:00";"0";"0"
"06/08/2023 00:30:00";"0";"0"
"06/08/2023 00:35:00";"0";"0"
"06/08/2023 00:40:00";"0";"0"
"06/08/2023 00:45:00";"0";"0"
"06/08/2023 00:50:00";"0";"0"
"06/08/2023 00:55:00";"0";"0"
"06/08/2023 01:00:00";"0";"0"
"06/08/2023 01:05:00";"0";"0"
"06/08/2023 01:10:00";"0";"0"
"06/08/2023 01:15:00";"0";"0"
"06/08/2023 01:20:00";"0";"0"
"06/08/2023 01:25:00";"0";"0"
"06/08/2023 01:30:00";"0";"0"
"06/08/2023 01:35:00";"0";"0"
"06/08/2023 01:40:00";"0";"0"
"06/08/2023 01:45:00";"0";"0"
"06/08/2023 01:50:00";"0";"0"
"06/08/2023 01:55:00";"0";"0"
"06/08/2023 02:00:00";"0";"0"
"06/08/2023 02:05:00";"0";"0"
"06/08/2023 02:10:00";"0";"0"
"06/08/2023 02:15:00";"0";"0"
"06/08/2023 02:20:00";"0";"0"
"06/08/2023 02:25:00";"0";"0"
"06/08/2023 02:30:00";"0";"0"
"06/08/2023 02:35:00";"0";"0"
"06/08/2023 02:40:00";"0";"0"
"06/08/2023 02:45:00";"0";"0"
"06/08/2023 02:50:00";"0";"0"
"06/08/2023 02:55:00";"0";"0"
"06/08/2023 03:00:00";"0";"0"
"06/08/2023 03:05:00";"0";"0"
"06/08/2023 03:10:00";"0";"0"
"06/08/2023 03:15:00";"0";"0"
"06/08/2023 03:20:00";"0";"0"
"06/08/2023 03:25:00";"0";"0"
"06/08/2023 03:30:00";"0";"0"
"06/08/2023 03:35:00";"0";"0"
"06/08/2023 03:40:00";"0";"0"
"06/08/2023 03:45:00";"0";"0"
"06/08/2023 03:50:00";"0";"0"
"06/08/2023 03:55:00";"0";"0"
"06/08/2023 04:00:00";"0";"0"
"06/08/2023 04:05:00";"0";"0"
"06/08/2023 04:10:00";"0";"0"
"06/08/2023 04:15:00";"0";"0"
"06/08/2023 04:20:00";"0";"0"
"06/08/2023 04:25:00";"0";"0"
"06/08/2023 04:30:00";"0";"0"
"06/08/2023 04:35:00";"0";"0"
"06/08/2023 04:40:00";"0";"0"
"06/08/2023 04:45:00";"0";"0"
"06/08/2023 04:50:00";"0";"0"
"06/08/2023 04:55:00";"0";"0"
"06/08/2023 05:00:00";"0";"0"
"06/08/2023 05:05:00";"0";"0"
"06/08/2023 05:10:00";"0";"0"
"06/08/2023 05:15:00";"0";"0"
"06/08/2023 05:20:00";"0";"0"
"06/08/2023 05:25:00";"0";"0"
"06/08/2023 05:30:00";"0";"0"
"06/08/2023 05:35:00";"0";"0"
"06/08/2023 05:40:00";"0";"0"
"06/08/2023 05:45:00";"0";"0"
"06/08/2023 05:50:00";"0";"0"
"06/08/2023 05:55:00";"0";"0"
"06/08/2023 06:00:00";"0";"0"
"06/08/2023 06:05:00";"0";"0"
"06/08/2023 06:10:00";"0";"0"
"06/08/2023 06:15:00";"0.138";"0.128"
"06/08/2023 06:20:00";"1.618";"1.649"
"06/08/2023 06:25:00";"3.227";"3.228"
"06/08/2023 06:30:00";"5.191";"5.205"
"06/08/2023 06:35:00";"7.172";"7.324"
"06/08/2023 06:40:00";"12.787";"12.326"
"06/08/2023 06:45:00";"44.559";"33.005"
"06/08/2023 06:50:00";"78.709";"54.489"
"06/08/2023 06:55:00";"57.557";"40.017"
"06/08/2023 07:00:00";"111.205";"67.985"
"06/08/2023 07:05:00";"156.706";"87.151"
"06/08/2023 07:10:00";"173.579";"93.056"
"06/08/2023 07:15:00";"69.155";"46.631"
"06/08/2023 07:20:00";"74.358";"49.704"
"06/08/2023 07:25:00";"214.632";"114.004"
"06/08/2023 07:30:00";"426.617";"208.831"
"06/08/2023 07:35:00";"463.906";"224.755"
"06/08/2023 07:40:00";"508.954";"243.367"
"06/08/2023 07:45:00";"567.381";"271.08"
"06/08/2023 07:50:00";"616.659";"295.588"
"06/08/2023 07:55:00";"666.355";"315.623"
"06/08/2023 08:00:00";"703.668";"325.604"
"06/08/2023 08:05:00";"743.968";"340.351"
"06/08/2023 08:10:00";"790.732";"359.383"
"06/08/2023 08:15:00";"842.331";"381.78"
"06/08/2023 08:20:00";"887.765";"402.419"
"06/08/2023 08:25:00";"908.466";"421.984"
"06/08/2023 08:30:00";"921.611";"442.508"
"06/08/2023 08:35:00";"934.977";"464.007"
"06/08/2023 08:40:00";"944.873";"482.76"
"06/08/2023 08:45:00";"954.907";"503.202"
"06/08/2023 08:50:00";"964.006";"521.043"
"06/08/2023 08:55:00";"972.952";"542.239"
"06/08/2023 09:00:00";"980.239";"559.766"
"06/08/2023 09:05:00";"986.649";"579.069"
"06/08/2023 09:10:00";"991.369";"595.678"
"06/08/2023 09:15:00";"999.242";"615.492"
"06/08/2023 09:20:00";"1006.414";"629.261"
"06/08/2023 09:25:00";"1008.077";"645.015"
"06/08/2023 09:30:00";"1014.522";"659.028"
"06/08/2023 09:35:00";"1019.443";"673.45"
"06/08/2023 09:40:00";"1029.498";"694.177"
"06/08/2023 09:45:00";"1034.87";"710.812"
"06/08/2023 09:50:00";"968.152";"726.847"
"06/08/2023 09:55:00";"1035.557";"743.433"
"06/08/2023 10:00:00";"1049.921";"764.128"
"06/08/2023 10:05:00";"1050.118";"780.341"
"06/08/2023 10:10:00";"1052.162";"796.799"
"06/08/2023 10:15:00";"1053.016";"814.048"
"06/08/2023 10:20:00";"1062.584";"837.519"
"06/08/2023 10:25:00";"1062.584";"850.797"
"06/08/2023 10:30:00";"1061.069";"864.126"
"06/08/2023 10:35:00";"1062.198";"878.477"
"06/08/2023 10:40:00";"1063.832";"892.447"
"06/08/2023 10:45:00";"1059.29";"905.918"
"06/08/2023 10:50:00";"1070.183";"921.717"
"06/08/2023 10:55:00";"1069.405";"932.415"
"06/08/2023 11:00:00";"1068.383";"941.826"
"06/08/2023 11:05:00";"1071.644";"953.525"
"06/08/2023 11:10:00";"1072.214";"963.976"
"06/08/2023 11:15:00";"1002.94";"974.623"
"06/08/2023 11:20:00";"1076.503";"986.829"
"06/08/2023 11:25:00";"1074.642";"996.059"
"06/08/2023 11:30:00";"1075.814";"1007.755"
"06/08/2023 11:35:00";"1077.209";"1015.021"
"06/08/2023 11:40:00";"1071.938";"1021.246"
"06/08/2023 11:45:00";"1080.413";"1032.043"
"06/08/2023 11:50:00";"1079.2";"1041.135"
"06/08/2023 11:55:00";"1094.751";"1062.938"
"06/08/2023 12:00:00";"1084.096";"1059.76"
"06/08/2023 12:05:00";"1051.382";"1021.793"
"06/08/2023 12:10:00";"1109.848";"1077.974"
"06/08/2023 12:15:00";"1135.539";"1109.748"
"06/08/2023 12:20:00";"1090.219";"1064.698"
"06/08/2023 12:25:00";"1097.107";"1071.388"
"06/08/2023 12:30:00";"1086.639";"1060.852"
"06/08/2023 12:35:00";"1079.992";"1056.913"
"06/08/2023 12:40:00";"1074.776";"1059.036"
"06/08/2023 12:45:00";"1082.286";"1072.753"
"06/08/2023 12:50:00";"1082.412";"1081.711"
"06/08/2023 12:55:00";"1083.324";"1082.705"
"06/08/2023 13:00:00";"1074.548";"1075.046"
"06/08/2023 13:05:00";"1080.209";"1082.933"
"06/08/2023 13:10:00";"1087.909";"1086.67"
"06/08/2023 13:15:00";"1123.263";"1119.479"
"06/08/2023 13:20:00";"1023.662";"1015.355"
"06/08/2023 13:25:00";"1087.659";"1077.328"
"06/08/2023 13:30:00";"1088.818";"1078.431"
"06/08/2023 13:35:00";"1098.042";"1084.372"
"06/08/2023 13:40:00";"1035.075";"1016.282"
"06/08/2023 13:45:00";"1079.166";"1053.129"
"06/08/2023 13:50:00";"1076.378";"1056.777"
"06/08/2023 13:55:00";"1074.044";"1052.798"
"06/08/2023 14:00:00";"1077.888";"1048.629"
"06/08/2023 14:05:00";"1086.255";"1048.569"
"06/08/2023 14:10:00";"1087.566";"1052.695"
"06/08/2023 14:15:00";"1087.357";"1040.399"
"06/08/2023 14:20:00";"1077.971";"1028.369"
"06/08/2023 14:25:00";"1047.159";"984.526"
"06/08/2023 14:30:00";"1091.675";"1020.302"
"06/08/2023 14:35:00";"937.114";"867.241"
"06/08/2023 14:40:00";"987.086";"899.802"
"06/08/2023 14:45:00";"1117.627";"1012.706"
"06/08/2023 14:50:00";"1109.937";"996.536"
"06/08/2023 14:55:00";"1114.164";"990.344"
"06/08/2023 15:00:00";"1134.416";"999.71"
"06/08/2023 15:05:00";"1140.896";"992.579"
"06/08/2023 15:10:00";"1143.567";"992.686"
"06/08/2023 15:15:00";"1071.184";"932.448"
"06/08/2023 15:20:00";"618.184";"545.139"
"06/08/2023 15:25:00";"499.445";"444.747"
"06/08/2023 15:30:00";"350.691";"310.599"
"06/08/2023 15:35:00";"370.945";"331.24"
"06/08/2023 15:40:00";"428.221";"381.755"
"06/08/2023 15:45:00";"863.203";"707.98"
"06/08/2023 15:50:00";"1253.634";"992.609"
"06/08/2023 15:55:00";"711.771";"570.894"
"06/08/2023 16:00:00";"513.435";"406.655"
"06/08/2023 16:05:00";"874.138";"649.267"
"06/08/2023 16:10:00";"929.192";"672.437"
"06/08/2023 16:15:00";"1006.564";"714.736"
"06/08/2023 16:20:00";"1048.264";"748.066"
"06/08/2023 16:25:00";"1119.819";"772.837"
"06/08/2023 16:30:00";"1107.087";"748.853"
"06/08/2023 16:35:00";"1078.94";"707.666"
"06/08/2023 16:40:00";"1046.513";"667.574"
"06/08/2023 16:45:00";"1031.71";"643.656"
"06/08/2023 16:50:00";"1018.982";"623.432"
"06/08/2023 16:55:00";"1000.709";"600.782"
"06/08/2023 17:00:00";"971.488";"576.042"
"06/08/2023 17:05:00";"940.3";"546.395"
"06/08/2023 17:10:00";"926.336";"527.557"
"06/08/2023 17:15:00";"949.31";"507.108"
"06/08/2023 17:20:00";"971.521";"488.331"
"06/08/2023 17:25:00";"959.118";"471.16"
"06/08/2023 17:30:00";"949.506";"457.817"
"06/08/2023 17:35:00";"860.861";"442.511"
"06/08/2023 17:40:00";"779.33";"424.221"
"06/08/2023 17:45:00";"817.987";"413.208"
"06/08/2023 17:50:00";"907.555";"407.307"
"06/08/2023 17:55:00";"898.783";"396.321"
"06/08/2023 18:00:00";"856.8";"374.99"
"06/08/2023 18:05:00";"804.543";"348.997"
"06/08/2023 18:10:00";"719.035";"313.133"
"06/08/2023 18:15:00";"341.513";"173.39"
"06/08/2023 18:20:00";"205.886";"123.806"
"06/08/2023 18:25:00";"176.388";"111.134"
"06/08/2023 18:30:00";"455.083";"202.242"
"06/08/2023 18:35:00";"441.581";"187.658"
"06/08/2023 18:40:00";"389.996";"162.017"
"06/08/2023 18:45:00";"337.239";"137.13"
"06/08/2023 18:50:00";"272.317";"110.78"
"06/08/2023 18:55:00";"119.7";"57.04"
"06/08/2023 19:00:00";"37.018";"27.41"
"06/08/2023 19:05:00";"35.776";"23.463"
"06/08/2023 19:10:00";"59.031";"27.348"
"06/08/2023 19:15:00";"39.701";"19.643"
"06/08/2023 19:20:00";"11.492";"9.117"
"06/08/2023 19:25:00";"7.061";"5.485"
"06/08/2023 19:30:00";"3.464";"2.613"
"06/08/2023 19:35:00";"1.314";"0.644"
"06/08/2023 19:40:00";"0.092";"0.006"
"06/08/2023 19:45:00";"0";"0"
"06/08/2023 19:50:00";"0";"0"
"06/08/2023 19:55:00";"0";"0"
"06/08/2023 20:00:00";"0";"0"
"06/08/2023 20:05:00";"0";"0"
"06/08/2023 20:10:00";"0";"0"
"06/08/2023 20:15:00";"0";"0"
"06/08/2023 20:20:00";"0";"0"
"06/08/2023 20:25:00";"0";"0"
"06/08/2023 20:30:00";"0";"0"
"06/08/2023 20:35:00";"0";"0"
"06/08/2023 20:40:00";"0";"0"
"06/08/2023 20:45:00";"0";"0"
"06/08/2023 20:50:00";"0";"0"
"06/08/2023 20:55:00";"0";"0"
"06/08/2023 21:00:00";"0";"0"
"06/08/2023 21:05:00";"0";"0"
"06/08/2023 21:10:00";"0";"0"
"06/08/2023 21:15:00";"0";"0"
"06/08/2023 21:20:00";"0";"0"
"06/08/2023 21:25:00";"0";"0"
"06/08/2023 21:30:00";"0";"0"
"06/08/2023 21:35:00";"0";"0"
"06/08/2023 21:40:00";"0";"0"
"06/08/2023 21:45:00";"0";"0"
"06/08/2023 21:50:00";"0";"0"
"06/08/2023 21:55:00";"0";"0"
"06/08/2023 22:00:00";"0";"0"
"06/08/2023 22:05:00";"0";"0"
"06/08/2023 22:10:00";"0";"0"
"06/08/2023 22:15:00";"0";"0"
"06/08/2023 22:20:00";"0";"0"
"06/08/2023 22:25:00";"0";"0"
"06/08/2023 22:30:00";"0";"0"
"06/08/2023 22:35:00";"0";"0"
"06/08/2023 22:40:00";"0";"0"
"06/08/2023 22:45:00";"0";"0"
"06/08/2023 22:50:00";"0";"0"
"06/08/2023 22:55:00";"0";"0"
"06/08/2023 23:00:00";"0";"0"
"06/08/2023 23:05:00";"0";"0"
"06/08/2023 23:10:00";"0";"0"
"06/08/2023 23:15:00";"0";"0"
"06/08/2023 23:20:00";"0";"0"
"06/08/2023 23:25:00";"0";"0"
"06/08/2023 23:30:00";"0";"0"
"06/08/2023 23:35:00";"0";"0"
"06/08/2023 23:40:00";"0";"0"
"06/08/2023 23:45:00";"0";"0"
"06/08/2023 23:50:00";"0";"0"
"06/08/2023 23:55:00";"0";"0"
"07/08/2023 00:00:00";"0";"0"
"07/08/2023 00:05:00";"0";"0"
"07/08/2023 00:10:00";"0";"0"
"07/08/2023 00:15:00";"0";"0"
"07/08/2023 00:20:00";"0";"0"
"07/08/2023 00:25:00";"0";"0"
"07/08/2023 00:30:00";"0";"0"
"07/08/2023 00:35:00";"0";"0"
"07/08/2023 00:40:00";"0";"0"
"07/08/2023 00:45:00";"0";"0"
"07/08/2023 00:50:00";"0";"0"
"07/08/2023 00:55:00";"0";"0"
"07/08/2023 01:00:00";"0";"0"
"07/08/2023 01:05:00";"0";"0"
"07/08/2023 01:10:00";"0";"0"
"07/08/2023 01:15:00";"0";"0"
"07/08/2023 01:20:00";"0";"0"
"07/08/2023 01:25:00";"0";"0"
"07/08/2023 01:30:00";"0";"0"
"07/08/2023 01:35:00";"0";"0"
"07/08/2023 01:40:00";"0";"0"
"07/08/2023 01:45:00";"0";"0"
"07/08/2023 01:50:00";"0";"0"
"07/08/2023 01:55:00";"0";"0"
"07/08/2023 02:00:00";"0";"0"
"07/08/2023 02:05:00";"0";"0"
"07/08/2023 02:10:00";"0";"0"
"07/08/2023 02:15:00";"0";"0"
"07/08/2023 02:20:00";"0";"0"
"07/08/2023 02:25:00";"0";"0"
"07/08/2023 02:30:00";"0";"0"
"07/08/2023 02:35:00";"0";"0"
"07/08/2023 02:40:00";"0";"0"
"07/08/2023 02:45:00";"0";"0"
"07/08/2023 02:50:00";"0";"0"
"07/08/2023 02:55:00";"0";"0"
"07/08/2023 03:00:00";"0";"0"
"07/08/2023 03:05:00";"0";"0"
"07/08/2023 03:10:00";"0";"0"
"07/08/2023 03:15:00";"0";"0"
"07/08/2023 03:20:00";"0";"0"
"07/08/2023 03:25:00";"0";"0"
"07/08/2023 03:30:00";"0";"0"
"07/08/2023 03:35:00";"0";"0"
"07/08/2023 03:40:00";"0";"0"
"07/08/2023 03:45:00";"0";"0"
"07/08/2023 03:50:00";"0";"0"
"07/08/2023 03:55:00";"0";"0"
"07/08/2023 04:00:00";"0";"0"
"07/08/2023 04:05:00";"0";"0"
"07/08/2023 04:10:00";"0";"0"
"07/08/2023 04:15:00";"0";"0"
"07/08/2023 04:20:00";"0";"0"
"07/08/2023 04:25:00";"0";"0"
"07/08/2023 04:30:00";"0";"0"
"07/08/2023 04:35:00";"0";"0"
"07/08/2023 04:40:00";"0";"0"
"07/08/2023 04:45:00";"0";"0"
"07/08/2023 04:50:00";"0";"0"
"07/08/2023 04:55:00";"0";"0"
"07/08/2023 05:00:00";"0";"0"
"07/08/2023 05:05:00";"0";"0"
"07/08/2023 05:10:00";"0";"0"
"07/08/2023 05:15:00";"0";"0"
"07/08/2023 05:20:00";"0";"0"
"07/08/2023 05:25:00";"0";"0"
"07/08/2023 05:30:00";"0";"0"
"07/08/2023 05:35:00";"0";"0"
"07/08/2023 05:40:00";"0";"0"
"07/08/2023 05:45:00";"0";"0"
"07/08/2023 05:50:00";"0";"0"
"07/08/2023 05:55:00";"0";"0"
"07/08/2023 06:00:00";"0";"0"
"07/08/2023 06:05:00";"0";"0"
"07/08/2023 06:10:00";"0.122";"0.221"
"07/08/2023 06:15:00";"1.029";"1.077"
"07/08/2023 06:20:00";"2.355";"2.271"
"07/08/2023 06:25:00";"4.485";"4.422"
"07/08/2023 06:30:00";"7.852";"8.131"
"07/08/2023 06:35:00";"11.983";"13.754"
"07/08/2023 06:40:00";"21.463";"21.082"
"07/08/2023 06:45:00";"31.025";"27.197"
"07/08/2023 06:50:00";"44.395";"35.311"
"07/08/2023 06:55:00";"64.017";"45.356"
"07/08/2023 07:00:00";"110.333";"70.449"
"07/08/2023 07:05:00";"150.728";"92.901"
"07/08/2023 07:10:00";"162.339";"94.887"
"07/08/2023 07:15:00";"221.99";"123.315"
"07/08/2023 07:20:00";"267.937";"143.438"
"07/08/2023 07:25:00";"316.937";"162.441"
"07/08/2023 07:30:00";"368.265";"184.473"
"07/08/2023 07:35:00";"416.357";"205.087"
"07/08/2023 07:40:00";"474.815";"230.004"
"07/08/2023 07:45:00";"523.129";"250.48"
"07/08/2023 07:50:00";"563.35";"268.2"
"07/08/2023 07:55:00";"605.075";"285.06"
"07/08/2023 08:00:00";"651.142";"303.788"
"07/08/2023 08:05:00";"681.546";"315.489"
"07/08/2023 08:10:00";"737.889";"341.201"
"07/08/2023 08:15:00";"790.192";"363.212"
"07/08/2023 08:20:00";"846.471";"389.035"
"07/08/2023 08:25:00";"870.894";"410.594"
"07/08/2023 08:30:00";"889.971";"432.373"
"07/08/2023 08:35:00";"915.253";"458.229"
"07/08/2023 08:40:00";"924.501";"475.891"
"07/08/2023 08:45:00";"937.166";"494.835"
"07/08/2023 08:50:00";"953.053";"517.723"
"07/08/2023 08:55:00";"960.84";"535.681"
"07/08/2023 09:00:00";"976.648";"558.28"
"07/08/2023 09:05:00";"987.163";"579.906"
"07/08/2023 09:10:00";"993.957";"597.344"
"07/08/2023 09:15:00";"1001.537";"616.72"
"07/08/2023 09:20:00";"999.246";"625.938"
"07/08/2023 09:25:00";"1013.461";"645.532"
"07/08/2023 09:30:00";"1020.894";"661.159"
"07/08/2023 09:35:00";"1024.237";"676.981"
"07/08/2023 09:40:00";"1026.595";"691.439"
"07/08/2023 09:45:00";"1028.656";"706.536"
"07/08/2023 09:50:00";"1027.745";"719.404"
"07/08/2023 09:55:00";"1032.164";"736.954"
"07/08/2023 10:00:00";"1040.322";"753.242"
"07/08/2023 10:05:00";"1037.152";"770.227"
"07/08/2023 10:10:00";"1040.951";"789.047"
"07/08/2023 10:15:00";"1037.242";"802.896"
"07/08/2023 10:20:00";"1046.983";"826.107"
"07/08/2023 10:25:00";"1054.664";"842.326"
"07/08/2023 10:30:00";"1057.024";"856.271"
"07/08/2023 10:35:00";"1059.11";"871.861"
"07/08/2023 10:40:00";"1065.656";"890.153"
"07/08/2023 10:45:00";"1066.637";"901.343"
"07/08/2023 10:50:00";"1070.56";"916.038"
"07/08/2023 10:55:00";"1067.524";"925.473"
"07/08/2023 11:00:00";"1069.199";"938.225"
"07/08/2023 11:05:00";"1075.296";"951.608"
"07/08/2023 11:10:00";"1076.439";"964.677"
"07/08/2023 11:15:00";"1075.077";"975.236"
"07/08/2023 11:20:00";"1070.221";"982.27"
"07/08/2023 11:25:00";"1064.507";"987.808"
"07/08/2023 11:30:00";"1068.327";"1002.854"
"07/08/2023 11:35:00";"1054.789";"999.07"
"07/08/2023 11:40:00";"1063.762";"1015.912"
"07/08/2023 11:45:00";"1066.282";"1022.508"
"07/08/2023 11:50:00";"1071.922";"1039.528"
"07/08/2023 11:55:00";"1063.729";"1035.761"
"07/08/2023 12:00:00";"1075.487";"1040.154"
"07/08/2023 12:05:00";"1077.176";"1048.048"
"07/08/2023 12:10:00";"1086.895";"1056.788"
"07/08/2023 12:15:00";"1085.254";"1051.198"
"07/08/2023 12:20:00";"1084.858";"1051.72"
"07/08/2023 12:25:00";"1090.491";"1057.915"
"07/08/2023 12:30:00";"1081.572";"1052.977"
"07/08/2023 12:35:00";"1074.578";"1049.819"
"07/08/2023 12:40:00";"1071.345";"1051.698"
"07/08/2023 12:45:00";"1083.187";"1069.162"
"07/08/2023 12:50:00";"1101.04";"1095.879"
"07/08/2023 12:55:00";"988.806";"978.402"
"07/08/2023 13:00:00";"1121.451";"1122.315"
"07/08/2023 13:05:00";"1118.168";"1116.91"
"07/08/2023 13:10:00";"1100.718";"1099.913"
"07/08/2023 13:15:00";"1129.944";"1127.513"
"07/08/2023 13:20:00";"1166.019";"1161.666"
